trade_date,symbol,return,gap_days,prev_date,series,class,detail
2013-12-17,BLUECHIP,0.4999999999999998,1,2013-12-16,EQ,,
2014-01-17,BLUECHIP,0.4999999999999998,1,2014-01-16,BE,,
2018-04-17,BLUECHIP,0.4999999999999998,1,2018-04-16,BE,,
2013-09-23,BIRLACOT,0.4999999999999998,3,2013-09-20,EQ,,
2013-09-26,BIRLACOT,0.4999999999999998,1,2013-09-25,EQ,,
2013-10-07,BIRLACOT,0.4999999999999998,3,2013-10-04,BE,,
2013-10-18,BIRLACOT,0.4999999999999998,1,2013-10-17,BE,,
2013-10-22,BIRLACOT,0.4999999999999998,1,2013-10-21,BE,,
2013-11-06,BIRLACOT,0.4999999999999998,1,2013-11-05,BE,,
2013-11-08,BIRLACOT,0.4999999999999998,1,2013-11-07,BE,,
2013-11-13,BIRLACOT,0.4999999999999998,1,2013-11-12,BE,,
2013-11-22,BIRLACOT,0.4999999999999998,1,2013-11-21,BE,,
2013-12-04,BIRLACOT,0.4999999999999998,1,2013-12-03,BE,,
2013-12-09,BIRLACOT,0.4999999999999998,3,2013-12-06,BE,,
2014-01-09,BIRLACOT,0.4999999999999998,1,2014-01-08,BE,,
2014-01-15,BIRLACOT,0.4999999999999998,1,2014-01-14,BE,,
2014-01-21,BIRLACOT,0.4999999999999998,1,2014-01-20,BE,,
2014-01-29,BIRLACOT,0.4999999999999998,1,2014-01-28,BE,,
2014-02-05,BIRLACOT,0.4999999999999998,1,2014-02-04,BE,,
2014-02-25,BIRLACOT,0.4999999999999998,1,2014-02-24,BE,,
2014-03-05,BIRLACOT,0.4999999999999998,1,2014-03-04,EQ,,
2014-04-04,BIRLACOT,0.4999999999999998,1,2014-04-03,EQ,,
2014-04-09,BIRLACOT,0.4999999999999998,2,2014-04-07,EQ,,
2014-04-11,BIRLACOT,0.4999999999999998,1,2014-04-10,EQ,,
2014-04-22,BIRLACOT,0.4999999999999998,1,2014-04-21,BE,,
2014-05-07,BIRLACOT,0.4999999999999998,1,2014-05-06,BE,,
2014-05-15,BIRLACOT,0.4999999999999998,1,2014-05-14,BE,,
2014-05-19,BIRLACOT,0.4999999999999998,3,2014-05-16,BE,,
2014-05-22,BIRLACOT,0.4999999999999998,1,2014-05-21,BE,,
2014-05-29,BIRLACOT,0.4999999999999998,1,2014-05-28,BE,,
2014-06-02,BIRLACOT,0.4999999999999998,3,2014-05-30,BE,,
2014-06-04,BIRLACOT,0.4999999999999998,1,2014-06-03,BE,,
2014-07-28,BIRLACOT,0.4999999999999998,3,2014-07-25,BE,,
2014-07-31,BIRLACOT,0.4999999999999998,1,2014-07-30,BE,,
2014-08-25,BIRLACOT,0.4999999999999998,3,2014-08-22,EQ,,
2014-08-27,BIRLACOT,0.4999999999999998,1,2014-08-26,EQ,,
2014-09-02,BIRLACOT,0.4999999999999998,1,2014-09-01,EQ,,
2014-09-10,BIRLACOT,0.4999999999999998,1,2014-09-09,EQ,,
2014-09-17,BIRLACOT,0.4999999999999998,1,2014-09-16,EQ,,
2014-09-23,BIRLACOT,0.4999999999999998,1,2014-09-22,EQ,,
2014-09-26,BIRLACOT,0.4999999999999998,1,2014-09-25,EQ,,
2014-09-30,BIRLACOT,0.4999999999999998,1,2014-09-29,EQ,,
2014-10-13,BIRLACOT,0.4999999999999998,3,2014-10-10,EQ,,
2014-10-20,BIRLACOT,0.4999999999999998,3,2014-10-17,EQ,,
2014-10-23,BIRLACOT,0.4999999999999998,1,2014-10-22,EQ,,
2014-10-30,BIRLACOT,0.4999999999999998,1,2014-10-29,EQ,,
2014-11-05,BIRLACOT,0.4999999999999998,2,2014-11-03,EQ,,
2014-11-12,BIRLACOT,0.4999999999999998,1,2014-11-11,EQ,,
2014-11-14,BIRLACOT,0.4999999999999998,1,2014-11-13,EQ,,
2014-11-24,BIRLACOT,0.4999999999999998,3,2014-11-21,EQ,,
2014-12-01,BIRLACOT,0.4999999999999998,3,2014-11-28,EQ,,
2014-12-17,BIRLACOT,0.4999999999999998,1,2014-12-16,EQ,,
2014-12-24,BIRLACOT,0.4999999999999998,1,2014-12-23,EQ,,
2015-01-12,BIRLACOT,0.4999999999999998,3,2015-01-09,BE,,
2015-01-19,BIRLACOT,0.4999999999999998,3,2015-01-16,BE,,
2015-01-22,BIRLACOT,0.4999999999999998,1,2015-01-21,BE,,
2015-04-07,BIRLACOT,0.4999999999999998,1,2015-04-06,EQ,,
2015-04-10,BIRLACOT,0.4999999999999998,1,2015-04-09,EQ,,
2015-04-22,BIRLACOT,0.4999999999999998,1,2015-04-21,EQ,,
2015-05-04,BIRLACOT,0.4999999999999998,4,2015-04-30,EQ,,
2015-05-06,BIRLACOT,0.4999999999999998,1,2015-05-05,EQ,,
2015-05-25,BIRLACOT,0.4999999999999998,3,2015-05-22,EQ,,
2015-05-27,BIRLACOT,0.4999999999999998,1,2015-05-26,EQ,,
2015-05-29,BIRLACOT,0.4999999999999998,1,2015-05-28,EQ,,
2015-06-04,BIRLACOT,0.4999999999999998,1,2015-06-03,EQ,,
2015-06-09,BIRLACOT,0.4999999999999998,1,2015-06-08,EQ,,
2020-04-23,UVSL,0.4999999999999998,1,2020-04-22,BE,,
2020-04-29,UVSL,0.4999999999999998,1,2020-04-28,BE,,
2020-05-04,UVSL,0.4999999999999998,4,2020-04-30,BE,,
2018-05-21,GREENFIRE,0.4999999999999998,3,2018-05-18,BE,,
2016-12-05,BIRLACOT,0.4999999999999998,3,2016-12-02,EQ,,
2019-12-02,UVSL,0.4999999999999998,3,2019-11-29,BE,,
2019-12-09,UVSL,0.4999999999999998,3,2019-12-06,BE,,
2019-12-20,UVSL,0.4999999999999998,1,2019-12-19,EQ,,
2020-01-09,UVSL,0.4999999999999998,1,2020-01-08,EQ,,
2020-01-13,UVSL,0.4999999999999998,3,2020-01-10,EQ,,
2020-01-15,UVSL,0.4999999999999998,1,2020-01-14,EQ,,
2019-07-16,ATNINTER,0.4999999999999998,1,2019-07-15,BE,,
2018-10-25,ATNINTER,0.4999999999999998,1,2018-10-24,BE,,
2018-12-12,RAJRAYON,0.4999999999999998,1,2018-12-11,BE,,
2018-12-24,RAJRAYON,0.4999999999999998,3,2018-12-21,BE,,
2018-12-06,RAJRAYON,0.4999999999999998,1,2018-12-05,BE,,
2018-11-30,RAJRAYON,0.4999999999999998,1,2018-11-29,BE,,
2017-06-14,RAJRAYON,0.4999999999999998,1,2017-06-13,EQ,,
2018-10-08,RAJRAYON,0.4999999999999998,3,2018-10-05,BE,,
2016-05-05,FARMAXIND,0.4999999999999998,1,2016-05-04,EQ,,
2016-05-11,FARMAXIND,0.4999999999999998,1,2016-05-10,EQ,,
2016-05-13,FARMAXIND,0.4999999999999998,1,2016-05-12,EQ,,
2016-05-18,FARMAXIND,0.4999999999999998,1,2016-05-17,EQ,,
2016-06-07,FARMAXIND,0.4999999999999998,1,2016-06-06,EQ,,
2016-06-15,FARMAXIND,0.4999999999999998,1,2016-06-14,EQ,,
2018-02-02,FCSSOFT,0.4999999999999998,1,2018-02-01,EQ,,
2016-06-20,FARMAXIND,0.4999999999999998,3,2016-06-17,EQ,,
2016-06-23,FARMAXIND,0.4999999999999998,1,2016-06-22,EQ,,
2013-02-11,BIRLACOT,0.4999999999999998,3,2013-02-08,EQ,,
2013-07-03,ATNINTER,0.4999999999999998,5,2013-06-28,BE,,
2016-06-28,FARMAXIND,0.4999999999999998,1,2016-06-27,EQ,,
2016-06-30,FARMAXIND,0.4999999999999998,1,2016-06-29,EQ,,
2016-07-05,FARMAXIND,0.4999999999999998,1,2016-07-04,EQ,,
2016-07-15,FARMAXIND,0.4999999999999998,1,2016-07-14,EQ,,
2016-07-21,FARMAXIND,0.4999999999999998,1,2016-07-20,EQ,,
2013-02-18,BIRLACOT,0.4999999999999998,3,2013-02-15,EQ,,
2019-08-22,ATNINTER,0.4999999999999998,1,2019-08-21,BE,,
2013-02-21,BIRLACOT,0.4999999999999998,1,2013-02-20,EQ,,
2019-08-30,ATNINTER,0.4999999999999998,1,2019-08-29,BE,,
2013-02-25,BIRLACOT,0.4999999999999998,3,2013-02-22,EQ,,
2019-09-05,ATNINTER,0.4999999999999998,1,2019-09-04,BE,,
2019-09-16,ATNINTER,0.4999999999999998,3,2019-09-13,BE,,
2019-09-18,ATNINTER,0.4999999999999998,1,2019-09-17,BE,,
2020-03-18,ATNINTER,0.4999999999999998,1,2020-03-17,BE,,
2013-02-27,BIRLACOT,0.4999999999999998,1,2013-02-26,EQ,,
2013-03-06,BIRLACOT,0.4999999999999998,1,2013-03-05,EQ,,
2013-03-08,BIRLACOT,0.4999999999999998,1,2013-03-07,EQ,,
2013-03-13,BIRLACOT,0.4999999999999998,1,2013-03-12,EQ,,
2013-03-28,BIRLACOT,0.4999999999999998,2,2013-03-26,BE,,
2013-04-05,BIRLACOT,0.4999999999999998,1,2013-04-04,BE,,
2013-04-09,BIRLACOT,0.4999999999999998,1,2013-04-08,BE,,
2013-04-16,BIRLACOT,0.4999999999999998,1,2013-04-15,BE,,
2013-04-18,BIRLACOT,0.4999999999999998,1,2013-04-17,BE,,
2013-04-25,BIRLACOT,0.4999999999999998,2,2013-04-23,BE,,
2013-04-30,BIRLACOT,0.4999999999999998,1,2013-04-29,BE,,
2013-05-09,BIRLACOT,0.4999999999999998,1,2013-05-08,BE,,
2020-04-03,ATNINTER,0.4999999999999998,2,2020-04-01,BE,,
2020-04-09,ATNINTER,0.4999999999999998,1,2020-04-08,BE,,
2013-05-14,BIRLACOT,0.4999999999999998,1,2013-05-13,BE,,
2013-05-16,BIRLACOT,0.4999999999999998,1,2013-05-15,BE,,
2013-05-20,BIRLACOT,0.4999999999999998,3,2013-05-17,BE,,
2019-10-04,WINSOME,0.4999999999999998,4,2019-09-30,EQ,,
2019-10-10,WINSOME,0.4999999999999998,1,2019-10-09,EQ,,
2013-05-24,BIRLACOT,0.4999999999999998,1,2013-05-23,BE,,
2013-06-06,BIRLACOT,0.4999999999999998,1,2013-06-05,BE,,
2013-06-12,BIRLACOT,0.4999999999999998,1,2013-06-11,BE,,
2016-09-12,FARMAXIND,0.4999999999999998,3,2016-09-09,EQ,,
2016-09-23,FARMAXIND,0.4999999999999998,1,2016-09-22,EQ,,
2016-10-19,FARMAXIND,0.4999999999999998,1,2016-10-18,EQ,,
2016-11-08,FARMAXIND,0.4999999999999998,1,2016-11-07,BE,,
2018-10-29,RAJRAYON,0.4999999999999998,3,2018-10-26,BE,,
2018-11-01,RAJRAYON,0.4999999999999998,1,2018-10-31,BE,,
2018-10-03,BLUECHIP,0.4999999999999998,2,2018-10-01,BE,,
2019-04-16,ATNINTER,0.4999999999999998,1,2019-04-15,BE,,
2020-03-11,BLUECHIP,0.4999999999999998,2,2020-03-09,BE,,
2018-10-25,RAJRAYON,0.4999999999999998,1,2018-10-24,BE,,
2020-04-07,BLUECHIP,0.4999999999999998,4,2020-04-03,BE,,
2018-12-14,RAJRAYON,0.4999999999999998,1,2018-12-13,BE,,
2017-01-25,FARMAXIND,0.4999999999999998,1,2017-01-24,EQ,,
2013-07-19,BIRLACOT,0.4999999999999998,1,2013-07-18,EQ,,
2016-08-24,FARMAXIND,0.4999999999999998,1,2016-08-23,EQ,,
2023-07-31,SRPL-RE,0.4999999999999998,3,2023-07-28,BE,,
2020-09-18,BLUECHIP,0.4999999999999998,1,2020-09-17,BE,,
2016-09-02,FARMAXIND,0.4999999999999998,1,2016-09-01,EQ,,
2013-08-26,BIRLACOT,0.4999999999999998,3,2013-08-23,EQ,,
2017-02-23,FARMAXIND,0.4999999999999998,1,2017-02-22,EQ,,
2016-08-05,FARMAXIND,0.4999999999999998,1,2016-08-04,EQ,,
2016-12-20,FARMAXIND,0.4999999999999998,4,2016-12-16,EQ,,
2016-08-10,FARMAXIND,0.4999999999999998,1,2016-08-09,EQ,,
2016-12-22,FARMAXIND,0.4999999999999998,1,2016-12-21,EQ,,
2018-10-10,BLUECHIP,0.4999999999999998,1,2018-10-09,BE,,
2016-07-27,FARMAXIND,0.4999999999999998,1,2016-07-26,EQ,,
2016-12-27,FARMAXIND,0.4999999999999998,1,2016-12-26,EQ,,
2013-07-15,BIRLACOT,0.4999999999999998,3,2013-07-12,EQ,,
2015-09-09,FARMAXIND,0.4999999999999998,1,2015-09-08,EQ,,
2016-12-07,FARMAXIND,0.4999999999999998,1,2016-12-06,EQ,,
2018-10-16,BLUECHIP,0.4999999999999998,4,2018-10-12,BE,,
2017-01-12,FARMAXIND,0.4999999999999998,2,2017-01-10,EQ,,
2018-09-27,RAJRAYON,0.4999999999999998,1,2018-09-26,BE,,
2016-11-17,FARMAXIND,0.4999999999999998,1,2016-11-16,BE,,
2017-02-02,FARMAXIND,0.4999999999999998,1,2017-02-01,EQ,,
2016-11-22,FARMAXIND,0.4999999999999998,1,2016-11-21,BE,,
2016-08-18,FARMAXIND,0.4999999999999998,1,2016-08-17,EQ,,
2017-02-14,FARMAXIND,0.4999999999999998,1,2017-02-13,EQ,,
2015-10-08,ANTGRAPHIC,0.4999999999999998,1,2015-10-07,BE,,
2015-08-12,ANTGRAPHIC,0.4999999999999998,1,2015-08-11,BE,,
2019-08-01,SUJANAUNI,0.4999999999999998,1,2019-07-31,BE,,
2015-10-20,ANTGRAPHIC,0.4999999999999998,1,2015-10-19,BE,,
2019-09-03,SUJANAUNI,0.4999999999999998,4,2019-08-30,BE,,
2020-01-27,SUJANAUNI,0.4999999999999998,3,2020-01-24,BE,,
2020-02-04,SUJANAUNI,0.4999999999999998,1,2020-02-03,BE,,
2020-02-10,SUJANAUNI,0.4999999999999998,3,2020-02-07,BE,,
2015-10-29,ANTGRAPHIC,0.4999999999999998,2,2015-10-27,BE,,
2020-02-12,SUJANAUNI,0.4999999999999998,1,2020-02-11,BE,,
2013-08-12,DHANUS,0.4999999999999998,4,2013-08-08,BE,,
2026-03-30,5PAISA-RE,0.4999999999999998,3,2026-03-27,BE,,
2013-07-26,DHANUS,0.4999999999999998,1,2013-07-25,BE,,
2020-02-14,SUJANAUNI,0.4999999999999998,1,2020-02-13,BE,,
2020-02-19,SUJANAUNI,0.4999999999999998,1,2020-02-18,BE,,
2020-03-02,SUJANAUNI,0.4999999999999998,3,2020-02-28,BE,,
2020-03-09,SUJANAUNI,0.4999999999999998,3,2020-03-06,BE,,
2015-10-13,ANTGRAPHIC,0.4999999999999998,1,2015-10-12,BE,,
2020-03-12,SUJANAUNI,0.4999999999999998,1,2020-03-11,BE,,
2017-08-03,RASOYPR,0.4999999999999998,1,2017-08-02,EQ,,
2022-05-17,ESSEN-RE,0.4999999999999998,1,2022-05-16,BE,,
2020-04-03,SUJANAUNI,0.4999999999999998,2,2020-04-01,BE,,
2022-05-24,ESSEN-RE,0.4999999999999998,1,2022-05-23,BE,,
2022-05-31,ESSEN-RE,0.4999999999999998,1,2022-05-30,BE,,
2014-03-24,ANTGRAPHIC,0.4999999999999998,2,2014-03-22,EQ,,
2013-08-14,DHANUS,0.4999999999999998,1,2013-08-13,BE,,
2015-11-02,ANTGRAPHIC,0.4999999999999998,3,2015-10-30,BE,,
2015-11-05,ANTGRAPHIC,0.4999999999999998,1,2015-11-04,BE,,
2013-08-22,DHANUS,0.4999999999999998,1,2013-08-21,BE,,
2015-03-26,ANTGRAPHIC,0.4999999999999998,1,2015-03-25,BE,,
2015-04-01,ANTGRAPHIC,0.4999999999999998,1,2015-03-31,BE,,
2015-04-08,ANTGRAPHIC,0.4999999999999998,1,2015-04-07,BE,,
2015-04-13,ANTGRAPHIC,0.4999999999999998,3,2015-04-10,BE,,
2013-08-01,DHANUS,0.4999999999999998,1,2013-07-31,BE,,
2013-08-26,DHANUS,0.4999999999999998,3,2013-08-23,BE,,
2015-05-04,ANTGRAPHIC,0.4999999999999998,4,2015-04-30,BE,,
2015-05-06,ANTGRAPHIC,0.4999999999999998,1,2015-05-05,BE,,
2015-05-18,ANTGRAPHIC,0.4999999999999998,3,2015-05-15,BE,,
2015-11-09,ANTGRAPHIC,0.4999999999999998,3,2015-11-06,BE,,
2015-06-01,ANTGRAPHIC,0.4999999999999998,3,2015-05-29,BE,,
2015-06-08,ANTGRAPHIC,0.4999999999999998,3,2015-06-05,BE,,
2015-06-16,ANTGRAPHIC,0.4999999999999998,1,2015-06-15,BE,,
2015-07-15,ANTGRAPHIC,0.4999999999999998,1,2015-07-14,BE,,
2015-07-17,ANTGRAPHIC,0.4999999999999998,1,2015-07-16,BE,,
2015-07-28,ANTGRAPHIC,0.4999999999999998,4,2015-07-24,BE,,
2015-07-30,ANTGRAPHIC,0.4999999999999998,1,2015-07-29,BE,,
2013-05-07,DHANUS,0.4999999999999998,1,2013-05-06,BE,,
2013-08-05,DHANUS,0.4999999999999998,3,2013-08-02,BE,,
2015-08-17,ANTGRAPHIC,0.4999999999999998,3,2015-08-14,BE,,
2013-05-11,DHANUS,0.4999999999999998,1,2013-05-10,BE,,
2015-08-19,ANTGRAPHIC,0.4999999999999998,1,2015-08-18,BE,,
2015-08-21,ANTGRAPHIC,0.4999999999999998,1,2015-08-20,BE,,
2013-05-17,DHANUS,0.4999999999999998,1,2013-05-16,BE,,
2015-08-27,ANTGRAPHIC,0.4999999999999998,1,2015-08-26,BE,,
2013-06-03,DHANUS,0.4999999999999998,3,2013-05-31,BE,,
2015-09-15,ANTGRAPHIC,0.4999999999999998,1,2015-09-14,BE,,
2015-09-18,ANTGRAPHIC,0.4999999999999998,2,2015-09-16,BE,,
2013-06-05,DHANUS,0.4999999999999998,1,2013-06-04,BE,,
2015-09-29,ANTGRAPHIC,0.4999999999999998,5,2015-09-24,BE,,
2013-06-11,DHANUS,0.4999999999999998,1,2013-06-10,BE,,
2013-07-08,DHANUS,0.4999999999999998,3,2013-07-05,EQ,,
2017-06-27,RASOYPR,0.4999999999999998,4,2017-06-23,EQ,,
2016-05-12,VKSPL,0.4999999999999998,1,2016-05-11,EQ,,
2016-12-30,VKSPL,0.4999999999999998,1,2016-12-29,BE,,
2015-07-31,VKSPL,0.4999999999999998,1,2015-07-30,EQ,,
2015-08-05,VKSPL,0.4999999999999998,1,2015-08-04,EQ,,
2015-08-11,VKSPL,0.4999999999999998,1,2015-08-10,EQ,,
2015-08-18,VKSPL,0.4999999999999998,1,2015-08-17,EQ,,
2015-08-21,VKSPL,0.4999999999999998,1,2015-08-20,EQ,,
2015-08-25,VKSPL,0.4999999999999998,1,2015-08-24,EQ,,
2015-09-01,VKSPL,0.4999999999999998,1,2015-08-31,EQ,,
2015-09-10,VKSPL,0.4999999999999998,1,2015-09-09,EQ,,
2015-09-16,VKSPL,0.4999999999999998,1,2015-09-15,EQ,,
2015-09-30,VKSPL,0.4999999999999998,1,2015-09-29,EQ,,
2015-10-16,VKSPL,0.4999999999999998,1,2015-10-15,EQ,,
2015-07-22,VKSPL,0.4999999999999998,1,2015-07-21,EQ,,
2015-10-30,VKSPL,0.4999999999999998,1,2015-10-29,EQ,,
2015-12-07,VKSPL,0.4999999999999998,3,2015-12-04,EQ,,
2015-12-15,VKSPL,0.4999999999999998,1,2015-12-14,EQ,,
2015-12-22,VKSPL,0.4999999999999998,1,2015-12-21,EQ,,
2015-12-29,VKSPL,0.4999999999999998,1,2015-12-28,EQ,,
2016-01-13,VKSPL,0.4999999999999998,1,2016-01-12,EQ,,
2016-01-19,VKSPL,0.4999999999999998,1,2016-01-18,EQ,,
2016-02-02,VKSPL,0.4999999999999998,1,2016-02-01,EQ,,
2016-02-08,VKSPL,0.4999999999999998,3,2016-02-05,EQ,,
2016-05-06,VKSPL,0.4999999999999998,1,2016-05-05,EQ,,
2015-07-17,VKSPL,0.4999999999999998,1,2015-07-16,EQ,,
2016-06-08,VKSPL,0.4999999999999998,1,2016-06-07,BE,,
2016-06-10,VKSPL,0.4999999999999998,1,2016-06-09,BE,,
2016-07-21,VKSPL,0.4999999999999998,1,2016-07-20,EQ,,
2016-07-27,VKSPL,0.4999999999999998,1,2016-07-26,EQ,,
2016-08-09,VKSPL,0.4999999999999998,1,2016-08-08,BE,,
2016-08-16,VKSPL,0.4999999999999998,4,2016-08-12,BE,,
2016-11-15,VKSPL,0.4999999999999998,4,2016-11-11,EQ,,
2016-11-17,VKSPL,0.4999999999999998,1,2016-11-16,EQ,,
2016-12-09,VKSPL,0.4999999999999998,1,2016-12-08,EQ,,
2016-12-13,VKSPL,0.4999999999999998,1,2016-12-12,EQ,,
2016-12-16,VKSPL,0.4999999999999998,1,2016-12-15,EQ,,
2016-12-21,VKSPL,0.4999999999999998,1,2016-12-20,EQ,,
2017-01-04,VKSPL,0.4999999999999998,1,2017-01-03,BE,,
2017-01-10,VKSPL,0.4999999999999998,1,2017-01-09,BE,,
2017-01-13,VKSPL,0.4999999999999998,1,2017-01-12,BE,,
2017-01-19,VKSPL,0.4999999999999998,1,2017-01-18,BE,,
2017-02-10,VKSPL,0.4999999999999998,1,2017-02-09,BE,,
2017-02-15,VKSPL,0.4999999999999998,1,2017-02-14,BE,,
2017-02-21,VKSPL,0.4999999999999998,1,2017-02-20,BE,,
2017-02-23,VKSPL,0.4999999999999998,1,2017-02-22,BE,,
2017-03-03,VKSPL,0.4999999999999998,1,2017-03-02,BE,,
2017-03-09,VKSPL,0.4999999999999998,1,2017-03-08,BE,,
2015-10-26,VKSPL,0.4999999999999998,3,2015-10-23,EQ,,
2019-02-26,KSERASERA,0.4999999999999998,1,2019-02-25,BE,,
2017-05-31,KSERASERA,0.4999999999999998,1,2017-05-30,EQ,,
2019-03-18,KSERASERA,0.4999999999999998,3,2019-03-15,BE,,
2019-03-27,KSERASERA,0.4999999999999998,1,2019-03-26,BE,,
2019-04-01,KSERASERA,0.4999999999999998,3,2019-03-29,BE,,
2019-01-18,KSERASERA,0.4999999999999998,1,2019-01-17,EQ,,
2019-04-05,KSERASERA,0.4999999999999998,1,2019-04-04,EQ,,
2019-04-10,KSERASERA,0.4999999999999998,1,2019-04-09,EQ,,
2019-04-18,KSERASERA,0.4999999999999998,2,2019-04-16,EQ,,
2019-04-24,KSERASERA,0.4999999999999998,1,2019-04-23,EQ,,
2019-05-07,KSERASERA,0.4999999999999998,1,2019-05-06,EQ,,
2019-05-15,KSERASERA,0.4999999999999998,1,2019-05-14,EQ,,
2019-05-20,KSERASERA,0.4999999999999998,3,2019-05-17,EQ,,
2019-05-24,KSERASERA,0.4999999999999998,1,2019-05-23,EQ,,
2019-05-30,KSERASERA,0.4999999999999998,1,2019-05-29,EQ,,
2019-06-07,KSERASERA,0.4999999999999998,1,2019-06-06,EQ,,
2019-06-20,KSERASERA,0.4999999999999998,1,2019-06-19,EQ,,
2019-06-25,KSERASERA,0.4999999999999998,1,2019-06-24,EQ,,
2019-07-04,KSERASERA,0.4999999999999998,1,2019-07-03,EQ,,
2019-07-09,KSERASERA,0.4999999999999998,1,2019-07-08,EQ,,
2019-07-15,KSERASERA,0.4999999999999998,3,2019-07-12,EQ,,
2019-07-19,KSERASERA,0.4999999999999998,1,2019-07-18,EQ,,
2019-02-28,KSERASERA,0.4999999999999998,1,2019-02-27,BE,,
2019-07-25,KSERASERA,0.4999999999999998,1,2019-07-24,EQ,,
2019-07-30,KSERASERA,0.4999999999999998,1,2019-07-29,EQ,,
2019-08-02,KSERASERA,0.4999999999999998,1,2019-08-01,BE,,
2019-08-19,KSERASERA,0.4999999999999998,3,2019-08-16,BE,,
2019-08-26,KSERASERA,0.4999999999999998,3,2019-08-23,BE,,
2019-08-28,KSERASERA,0.4999999999999998,1,2019-08-27,BE,,
2019-09-04,KSERASERA,0.4999999999999998,1,2019-09-03,BE,,
2019-09-06,KSERASERA,0.4999999999999998,1,2019-09-05,BE,,
2019-09-16,KSERASERA,0.4999999999999998,3,2019-09-13,BE,,
2019-09-20,KSERASERA,0.4999999999999998,1,2019-09-19,BE,,
2019-09-25,KSERASERA,0.4999999999999998,1,2019-09-24,BE,,
2019-01-22,KSERASERA,0.4999999999999998,1,2019-01-21,EQ,,
2019-12-02,KSERASERA,0.4999999999999998,3,2019-11-29,BE,,
2019-12-04,KSERASERA,0.4999999999999998,1,2019-12-03,BE,,
2018-11-05,KSERASERA,0.4999999999999998,3,2018-11-02,EQ,,
2019-01-28,KSERASERA,0.4999999999999998,3,2019-01-25,EQ,,
2019-12-06,KSERASERA,0.4999999999999998,1,2019-12-05,BE,,
2019-12-12,KSERASERA,0.4999999999999998,1,2019-12-11,BE,,
2019-02-05,KSERASERA,0.4999999999999998,1,2019-02-04,EQ,,
2019-12-16,KSERASERA,0.4999999999999998,3,2019-12-13,BE,,
2019-12-19,KSERASERA,0.4999999999999998,1,2019-12-18,BE,,
2019-12-27,KSERASERA,0.4999999999999998,1,2019-12-26,BE,,
2019-12-31,KSERASERA,0.4999999999999998,1,2019-12-30,BE,,
2020-01-02,KSERASERA,0.4999999999999998,1,2020-01-01,BE,,
2020-01-14,KSERASERA,0.4999999999999998,1,2020-01-13,BE,,
2020-01-20,KSERASERA,0.4999999999999998,3,2020-01-17,BE,,
2020-01-29,KSERASERA,0.4999999999999998,1,2020-01-28,BE,,
2020-02-03,KSERASERA,0.4999999999999998,2,2020-02-01,BE,,
2020-02-12,KSERASERA,0.4999999999999998,1,2020-02-11,BE,,
2020-02-18,KSERASERA,0.4999999999999998,1,2020-02-17,BE,,
2019-02-01,KSERASERA,0.4999999999999998,1,2019-01-31,EQ,,
2020-04-15,KSERASERA,0.4999999999999998,2,2020-04-13,EQ,,
2020-04-21,KSERASERA,0.4999999999999998,1,2020-04-20,EQ,,
2020-04-24,KSERASERA,0.4999999999999998,1,2020-04-23,EQ,,
2017-02-16,KSERASERA,0.4999999999999998,1,2017-02-15,BE,,
2017-02-21,KSERASERA,0.4999999999999998,1,2017-02-20,BE,,
2017-03-02,KSERASERA,0.4999999999999998,1,2017-03-01,BE,,
2017-03-14,KSERASERA,0.4999999999999998,4,2017-03-10,EQ,,
2017-03-16,KSERASERA,0.4999999999999998,1,2017-03-15,EQ,,
2017-03-22,KSERASERA,0.4999999999999998,1,2017-03-21,EQ,,
2020-04-29,KSERASERA,0.4999999999999998,1,2020-04-28,EQ,,
2020-05-06,KSERASERA,0.4999999999999998,1,2020-05-05,EQ,,
2017-05-24,KSERASERA,0.4999999999999998,1,2017-05-23,BE,,
2017-05-29,KSERASERA,0.4999999999999998,3,2017-05-26,BE,,
2017-11-02,KSERASERA,0.4999999999999998,1,2017-11-01,EQ,,
2017-06-23,KSERASERA,0.4999999999999998,1,2017-06-22,EQ,,
2017-06-30,KSERASERA,0.4999999999999998,1,2017-06-29,EQ,,
2017-07-11,KSERASERA,0.4999999999999998,1,2017-07-10,EQ,,
2017-07-20,KSERASERA,0.4999999999999998,1,2017-07-19,EQ,,
2017-07-28,KSERASERA,0.4999999999999998,1,2017-07-27,EQ,,
2017-08-08,KSERASERA,0.4999999999999998,1,2017-08-07,EQ,,
2017-08-11,KSERASERA,0.4999999999999998,1,2017-08-10,EQ,,
2017-08-21,KSERASERA,0.4999999999999998,3,2017-08-18,EQ,,
2019-02-19,KSERASERA,0.4999999999999998,1,2019-02-18,BE,,
2017-08-28,KSERASERA,0.4999999999999998,4,2017-08-24,EQ,,
2017-09-08,KSERASERA,0.4999999999999998,1,2017-09-07,EQ,,
2017-09-20,KSERASERA,0.4999999999999998,1,2017-09-19,EQ,,
2017-10-04,KSERASERA,0.4999999999999998,1,2017-10-03,EQ,,
2017-10-10,KSERASERA,0.4999999999999998,1,2017-10-09,EQ,,
2017-10-12,KSERASERA,0.4999999999999998,1,2017-10-11,EQ,,
2023-08-14,VCL-RE,0.4999999999999998,3,2023-08-11,BE,,
2019-01-14,KSERASERA,0.4999999999999998,3,2019-01-11,EQ,,
2017-10-23,KSERASERA,0.4999999999999998,4,2017-10-19,EQ,,
2017-10-30,KSERASERA,0.4999999999999998,3,2017-10-27,EQ,,
